Molecular Weight,C,Compositions,dHex,Hex,HexNAc,NeuAc,GalNAcS,GalS,GlcNAcP,GlcNAcS,NeuGc,Kdn,Fuc,Xyl,NeuAcAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2588.9356030837,0,[0;6;5;1;0;0;0;0;0;0;2;0;0;1],0,6,5,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2297.8401864487,0,[0;6;5;0;0;0;0;0;0;0;2;0;0;1],0,6,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2151.7822775787004,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2192.8088266837,0,[0;5;6;0;0;0;0;0;0;0;1;0;0;1],0,5,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2297.8401864487,0,[0;6;5;0;0;0;0;0;0;0;2;0;0;1],0,6,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2937.0524834537005,0,[0;6;6;2;0;0;0;0;0;0;1;0;0;1],0,6,6,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1746.5884467037,0,[0;3;4;0;1;0;0;0;0;0;1;0;0;1],0,3,4,0,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1884.5745500637,0,[0;3;4;0;2;0;0;0;0;0;0;0;0;1],0,3,4,0,2,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1890.6610401337,0,[0;6;3;1;0;0;0;0;0;0;0;0;0;1],0,6,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1188.4279480637,0,[0;3;2;0;0;0;0;0;0;0;1;1;0;1],0,3,2,0,0,0,0,0,0,0,1,1,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1188.4279480637,0,[0;3;2;0;0;0;0;0;0;0;1;1;0;1],0,3,2,0,0,0,0,0,0,0,1,1,0,1,/0,0,,,0,0,0,0
2005.7243687087,0,[0;6;5;0;0;0;0;0;0;0;0;0;0;1],0,6,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2255.7932362387,0,[0;6;4;0;0;0;0;0;1;0;1;0;0;1],0,6,4,0,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2513.8784225087,0,[0;5;4;3;0;0;0;0;0;0;0;0;0;1],0,5,4,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2239.7983216087,0,[0;6;4;1;0;0;0;0;0;0;1;0;0;1],0,6,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2443.898095318701,0,[0;6;5;0;0;0;0;0;0;0;3;0;0;1],0,6,5,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3316.1639441187012,0,[0;6;5;4;0;0;0;0;0;0;1;0;0;1],0,6,5,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3535.2382313537014,0,[0;7;6;4;0;0;0;0;0;0;0;0;0;1],0,7,6,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2280.8248707137,0,[0;5;5;1;0;0;0;0;0;0;1;0;0;1],0,5,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2370.8565648137,0,[0;7;6;0;0;0;0;0;0;0;0;0;0;1],0,7,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2151.7822775787004,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3247.178865893701,0,[0;9;8;0;0;0;0;0;0;0;1;0;0;1],0,9,8,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3755.332919693701,0,[0;8;7;3;0;0;0;0;0;0;1;0;0;1],0,8,7,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1882.6447213936997,0,[0;9;2;0;0;0;0;0;0;0;0;0;0;1],0,9,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1867.6147210986999,0,[0;5;3;0;1;0;0;0;0;0;1;0;0;1],0,5,3,0,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1882.6447213936997,0,[0;9;2;0;0;0;0;0;0;0;0;0;0;1],0,9,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1566.5553931337,0,[0;4;3;1;0;0;0;0;0;0;0;0;0;1],0,4,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2005.7243687087,0,[0;6;5;0;0;0;0;0;0;0;0;0;0;1],0,6,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1640.5921726036997,0,[0;5;4;0;0;0;0;0;0;0;0;0;0;1],0,5,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
910.3277803936998,0,[0;3;2;0;0;0;0;0;0;0;0;0;0;1],0,3,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2368.8031918936995,0,[0;12;2;0;0;0;0;0;0;0;0;0;0;1],0,12,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1275.4599764987,0,[0;4;3;0;0;0;0;0;0;0;0;0;0;1],0,4,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2659.9363313787007,0,[0;5;4;3;0;0;0;0;0;0;1;0;0;1],0,5,4,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1624.5972579737,0,[0;4;4;0;0;0;0;0;0;0;1;0;0;1],0,4,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1275.4599764987,0,[0;4;3;0;0;0;0;0;0;0;0;0;0;1],0,4,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2135.7873629487,0,[0;5;5;0;0;0;0;0;0;0;2;0;0;1],0,5,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2135.7873629487,0,[0;5;5;0;0;0;0;0;0;0;2;0;0;1],0,5,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2158.7101377337,0,[0;4;4;1;0;1;0;0;0;0;1;0;0;1],0,4,4,1,0,1,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2152.7471919137,0,[0;3;6;0;1;0;0;0;0;0;1;0;0;1],0,3,6,0,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2110.7557284737,0,[0;7;4;0;0;0;0;0;0;0;1;0;0;1],0,7,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2151.7822775786994,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1316.4865256036999,0,[0;3;4;0;0;0;0;0;0;0;0;0;0;1],0,3,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1259.4650618686999,0,[0;3;3;0;0;0;0;0;0;0;1;0;0;1],0,3,3,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2573.9359374187,0,[0;7;7;0;0;0;0;0;0;0;0;0;0;1],0,7,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2639.9941209987005,0,[0;4;9;0;0;0;0;0;0;0;1;0;0;1],0,4,9,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2662.9723825537008,0,[0;7;6;0;0;0;0;0;0;0;2;0;0;1],0,7,6,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2557.9410227887,0,[0;6;7;0;0;0;0;0;0;0;1;0;0;1],0,6,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2598.967571893701,0,[0;5;8;0;0;0;0;0;0;0;1;0;0;1],0,5,8,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2208.8037413137,0,[0;6;6;0;0;0;0;0;0;0;0;0;0;1],0,6,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2118.7720472137007,0,[0;4;5;1;0;0;0;0;0;0;1;0;0;1],0,4,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2734.9935119537004,0,[0;6;5;1;0;0;0;0;0;0;3;0;0;1],0,6,5,1,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
3041.063442113701,0,[0;6;5;2;0;0;0;0;1;0;1;0;0;1],0,6,5,2,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2465.8004689987,0,[0;5;3;1;0;0;0;1;1;0;1;0;0;1],0,5,3,1,0,0,0,1,1,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
4046.4283363287013,0,[0;8;7;4;0;0;0;0;0;0;1;0;0;1],0,8,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3390.2007235887013,0,[0;7;6;3;0;0;0;0;0;0;1;0;0;1],0,7,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2530.8937382436998,0,[0;6;4;2;0;0;0;0;0;0;1;0;0;1],0,6,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1890.6610401337,0,[0;6;3;1;0;0;0;0;0;0;0;0;0;1],0,6,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2254.7728351337,0,[0;5;4;0;0;0;0;0;2;0;0;0;0;1],0,5,4,0,0,0,0,0,2,0,0,0,0,1,/0,0,,,0,0,0,0
2238.7779205037,0,[0;5;4;1;0;0;0;0;1;0;0;0;0;1],0,5,4,1,0,0,0,0,1,0,0,0,0,1,/0,0,,,0,0,0,0
1947.6825038687,0,[0;5;4;0;0;0;0;0;1;0;0;0;0;1],0,5,4,0,0,0,0,0,1,0,0,0,0,1,/0,0,,,0,0,0,0
1931.6875892387,0,[0;5;4;1;0;0;0;0;0;0;0;0;0;1],0,5,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2254.7728351337,0,[0;5;4;0;0;0;0;0;2;0;0;0;0;1],0,5,4,0,0,0,0,0,2,0,0,0,0,1,/0,0,,,0,0,0,0
2238.7779205037,0,[0;5;4;1;0;0;0;0;1;0;0;0;0;1],0,5,4,1,0,0,0,0,1,0,0,0,0,1,/0,0,,,0,0,0,0
2238.7779205037,0,[0;5;4;1;0;0;0;0;1;0;0;0;0;1],0,5,4,1,0,0,0,0,1,0,0,0,0,1,/0,0,,,0,0,0,0
2110.7557284737,0,[0;7;4;0;0;0;0;0;0;0;1;0;0;1],0,7,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2135.7873629487,0,[0;5;5;0;0;0;0;0;0;0;2;0;0;1],0,5,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2659.9363313787007,0,[0;5;4;3;0;0;0;0;0;0;1;0;0;1],0,5,4,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2513.8784225087,0,[0;5;4;3;0;0;0;0;0;0;0;0;0;1],0,5,4,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3170.106035248701,0,[0;6;5;4;0;0;0;0;0;0;0;0;0;1],0,6,5,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2400.8307440037,0,[0;5;4;0;0;0;0;0;2;0;1;0;0;1],0,5,4,0,0,0,0,0,2,0,1,0,0,1,/0,0,,,0,0,0,0
2093.7404127387,0,[0;5;4;0;0;0;0;0;1;0;1;0;0;1],0,5,4,0,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
2400.8307440037,0,[0;5;4;0;0;0;0;0;2;0;1;0;0;1],0,5,4,0,0,0,0,0,2,0,1,0,0,1,/0,0,,,0,0,0,0
3073.053271373701,0,[0;6;5;0;0;0;0;0;3;0;1;0;0;1],0,6,5,0,0,0,0,0,3,0,1,0,0,1,/0,0,,,0,0,0,0
2255.7932362387,0,[0;6;4;0;0;0;0;0;1;0;1;0;0;1],0,6,4,0,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
1113.4071529987,0,[0;3;3;0;0;0;0;0;0;0;0;0;0;1],0,3,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1948.7029049737,0,[0;6;4;0;0;0;0;0;0;0;1;0;0;1],0,6,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1803.6099104387,0,[0;3;5;0;1;0;0;0;0;0;0;0;0;1],0,3,5,0,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1681.6187217087,0,[0;4;5;0;0;0;0;0;0;0;0;0;0;1],0,4,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1949.6678193087,0,[0;3;5;0;1;0;0;0;0;0;1;0;0;1],0,3,5,0,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2006.6892830437,0,[0;3;6;0;1;0;0;0;0;0;0;0;0;1],0,3,6,0,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2240.7632359437,0,[0;3;5;1;1;0;0;0;0;0;1;0;0;1],0,3,5,1,1,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2094.7053270737,0,[0;3;5;1;1;0;0;0;0;0;0;0;0;1],0,3,5,1,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1802.6449961037,0,[0;6;4;0;0;0;0;0;0;0;0;0;0;1],0,6,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2093.7404127387,0,[0;6;4;1;0;0;0;0;0;0;0;0;0;1],0,6,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1665.6238070786999,0,[0;3;5;0;0;0;0;0;0;0;1;0;0;1],0,3,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2379.8932846587,0,[0;4;7;0;0;0;0;0;0;0;2;0;0;1],0,4,7,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1113.4071529987,0,[0;3;3;0;0;0;0;0;0;0;0;0;0;1],0,3,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2513.8784225087,0,[0;5;4;3;0;0;0;0;0;0;0;0;0;1],0,5,4,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1786.6500814736999,0,[0;5;4;0;0;0;0;0;0;0;1;0;0;1],0,5,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1843.6715452086999,0,[0;5;5;0;0;0;0;0;0;0;0;0;0;1],0,5,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1762.5833613336997,0,[0;4;4;0;1;0;0;0;0;0;0;0;0;1],0,4,4,0,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1868.7031796837,0,[0;3;6;0;0;0;0;0;0;0;1;0;0;1],0,3,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1259.4650618686999,0,[0;3;3;0;0;0;0;0;0;0;1;0;0;1],0,3,3,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2547.9090539787007,0,[0;6;5;0;0;0;0;0;0;1;2;0;0;1],0,6,5,0,0,0,0,0,0,1,2,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2882.0466697887005,0,[0;8;7;0;0;0;0;0;0;0;1;0;0;1],0,8,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2588.9356030837,0,[0;6;5;1;0;0;0;0;0;0;2;0;0;1],0,6,5,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2571.9202873486997,0,[0;5;5;2;0;0;0;0;0;0;1;0;0;1],0,5,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1437.5127999986996,0,[0;5;3;0;0;0;0;0;0;0;0;0;0;1],0,5,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1519.5658982087002,0,[0;3;5;0;0;0;0;0;0;0;0;0;0;1],0,3,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1113.4071529987,0,[0;3;3;0;0;0;0;0;0;0;0;0;0;1],0,3,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2223.8034069787,0,[0;5;4;1;0;0;0;0;0;0;2;0;0;1],0,5,4,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1478.5393491036996,0,[0;4;4;0;0;0;0;0;0;0;0;0;0;1],0,4,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2167.7771922086995,0,[0;7;5;0;0;0;0;0;0;0;0;0;0;1],0,7,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1989.7294540787,0,[0;5;5;0;0;0;0;0;0;0;1;0;0;1],0,5,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1973.7345394487,0,[0;4;5;0;0;0;0;0;0;0;2;0;0;1],0,4,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2223.8034069787004,0,[0;5;4;1;0;0;0;0;0;0;2;0;0;1],0,5,4,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3099.105306953701,0,[0;7;6;2;0;0;0;0;0;0;1;0;0;1],0,7,6,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3099.105306953701,0,[0;7;6;2;0;0;0;0;0;0;1;0;0;1],0,7,6,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
